SimulationID,NodeID,NodeType,EnergyConsumed,TransmittedDistance,X,Y,NeighborsCount,Goodness
1198,17,Benevolent Server,80,790000,8129,000000,2,97,26,33,4,1,00
1198,18,Malicious Server,77,120000,7776,000000,58,34,91,25,4,0,00
1198,19,Malicious Server,0,000000,0,000000,44,98,68,00,0,0,00
1198,20,Malicious Server,111,400000,11222,000000,28,63,76,21,4,0,00
1198,21,Malicious Server,5215,850000,521715,000000,58,41,28,34,5,0,00
1198,22,Malicious Server,163,160000,16430,000000,28,72,95,94,5,0,00
1198,23,Benevolent Server,144,060000,14520,000000,42,81,86,47,4,1,00
1198,24,Malicious Server,0,000000,0,000000,9,63,52,70,0,0,00
1198,25,Malicious Server,108,600000,10948,000000,30,49,82,21,5,0,00
1198,26,Client,5761,750000,576225,000000,57,35,39,09,4,-1,00
1198,27,Malicious Server,79,530000,8019,000000,59,47,80,00,3,0,00
1198,28,Malicious Server,28,370000,2877,000000,5,49,25,15,4,0,00
1198,29,Malicious Server,137,540000,13854,000000,13,91,90,36,4,0,00
1198,30,Malicious Server,48,200000,4860,000000,63,13,92,11,3,0,00
1198,31,Client,3729,060000,372948,000000,64,52,8,39,2,-1,00
1198,32,Malicious Server,204,630000,20613,000000,23,63,83,21,7,0,00
1198,33,Malicious Server,19,040000,1936,000000,98,59,43,98,1,0,00
1198,34,Client,15,340000,1560,000000,95,37,86,10,1,-1,00
1198,35,Benevolent Server,13,300000,1344,000000,95,21,62,73,2,1,00
1198,36,Relay/Other,6543,690000,654425,000000,55,75,43,06,4,-1,00
1198,37,Benevolent Server,4741,990000,474301,000000,83,62,27,44,5,1,00
1198,38,Malicious Server,7714,070000,771515,000000,72,19,24,88,5,0,00
1198,39,Client,10911,990000,1091273,000000,79,42,18,88,4,-1,00
1198,40,Benevolent Server,45,790000,4611,000000,12,34,70,40,3,1,00
1198,41,Benevolent Server,60,720000,6128,000000,2,49,22,10,4,1,00
1198,42,Malicious Server,1140,650000,114109,000000,83,91,5,33,2,0,00
1198,43,Client,7860,260000,786172,000000,30,26,88,88,7,-1,00
1198,44,Malicious Server,2530,940000,253154,000000,79,69,23,99,4,0,00
1198,45,Malicious Server,2844,360000,284518,000000,9,66,26,35,5,0,00
1198,46,Malicious Server,85,260000,8556,000000,96,99,19,36,1,0,00
1198,47,Malicious Server,99,600000,10028,000000,0,34,72,73,3,0,00
1198,48,Malicious Server,15,210000,1547,000000,96,92,99,81,1,0,00
1198,49,Malicious Server,178,680000,17880,000000,57,89,6,78,1,0,00
1198,50,Malicious Server,74,710000,7533,000000,59,25,90,49,4,0,00
1199,1,Benevolent Server,58,660000,5960,000000,21,18,94,92,5,1,00
1199,2,Malicious Server,64,800000,6534,000000,40,92,4,16,5,0,00
1199,3,Client,0,000000,0,000000,79,04,90,90,0,-1,00
1199,4,Client,18,080000,1840,000000,56,14,81,72,1,-1,00
1199,5,Benevolent Server,170,400000,17182,000000,45,81,11,63,8,1,00
1199,6,Malicious Server,7,590000,805,000000,41,16,54,36,3,0,00
1199,7,Malicious Server,0,000000,0,000000,97,57,98,79,0,0,00
1199,8,Malicious Server,50,950000,5165,000000,21,84,90,29,4,0,00
1199,9,Benevolent Server,239,010000,24075,000000,77,10,34,23,7,1,00
1199,10,Client,4616,360000,461688,000000,70,71,42,26,3,-1,00
1199,11,Malicious Server,3,630000,385,000000,38,15,31,92,1,0,00
1199,12,Benevolent Server,75,210000,7603,000000,15,67,97,29,5,1,00
1199,13,Client,12061,640000,1206366,000000,75,55,28,74,8,-1,00
1199,14,Benevolent Server,7,590000,805,000000,37,91,55,42,3,1,00
1199,15,Malicious Server,6,270000,665,000000,7,54,54,38,4,0,00
1199,16,Benevolent Server,29,690000,3003,000000,87,49,69,12,2,1,00
1199,17,Malicious Server,121,600000,12260,000000,55,47,21,15,6,0,00
1199,18,Malicious Server,6,400000,680,000000,14,27,26,65,2,0,00
1199,19,Malicious Server,56,700000,5762,000000,4,78,97,87,4,0,00
1199,20,Malicious Server,102,770000,10363,000000,44,21,6,34,6,0,00
1199,21,Client,8233,780000,823502,000000,5,53,89,58,5,-1,00
1199,22,Malicious Server,9,600000,1020,000000,52,71,63,61,2,0,00
1199,23,Malicious Server,79,030000,7959,000000,71,71,44,11,3,0,00
1199,24,Benevolent Server,59,800000,6028,000000,92,93,19,15,3,1,00
1199,25,Malicious Server,11,300000,1150,000000,97,42,70,37,1,0,00
1199,26,Malicious Server,246,260000,24762,000000,66,40,22,34,7,0,00
1199,27,Malicious Server,102,480000,10328,000000,90,89,27,07,4,0,00
1199,28,Benevolent Server,93,210000,9399,000000,35,95,6,85,5,1,00
1199,29,Benevolent Server,174,800000,17620,000000,63,27,24,72,7,1,00
1199,30,Malicious Server,17,920000,1824,000000,40,29,76,74,1,0,00
1199,31,Benevolent Server,150,240000,15128,000000,89,77,25,01,5,1,00
1199,32,Malicious Server,188,810000,19039,000000,57,95,15,85,8,0,00
1199,33,Malicious Server,8,000000,850,000000,5,05,52,00,4,0,00
1199,34,Benevolent Server,179,250000,18075,000000,46,61,13,20,8,1,00
1199,35,Benevolent Server,0,000000,0,000000,98,99,44,22,0,1,00
1199,36,Benevolent Server,5,760000,612,000000,7,84,54,38,4,1,00
1199,37,Malicious Server,0,000000,0,000000,62,84,97,89,0,0,00
1199,38,Malicious Server,12,800000,1360,000000,27,23,28,98,3,0,00
1199,39,Benevolent Server,8,000000,850,000000,35,83,51,06,3,1,00
1199,40,Benevolent Server,69,310000,6989,000000,39,83,4,04,5,1,00
1199,41,Malicious Server,11,520000,1224,000000,2,07,58,86,4,0,00
1199,42,Malicious Server,186,860000,18816,000000,71,13,13,51,5,0,00
1199,43,Malicious Server,59,750000,6025,000000,87,93,9,63,2,0,00
1199,44,Benevolent Server,0,000000,0,000000,3,28,13,70,0,1,00
1199,45,Malicious Server,2,240000,238,000000,9,77,32,23,1,0,00
1199,46,Benevolent Server,17,600000,1870,000000,16,80,54,79,5,1,00
1199,47,Benevolent Server,13,440000,1428,000000,22,01,44,26,3,1,00
1199,48,Malicious Server,145,790000,14701,000000,57,67,18,32,7,0,00
1199,49,Benevolent Server,61,330000,6211,000000,15,72,91,30,5,1,00
1199,50,Client,2077,320000,207746,000000,79,73,70,70,1,-1,00
1200,1,Benevolent Server,307,210000,30783,000000,40,73,98,54,3,1,00
1200,2,Benevolent Server,575,410000,57651,000000,63,96,20,85,6,1,00
1200,3,Benevolent Server,36,220000,3642,000000,8,46,78,87,2,1,00
1200,4,Malicious Server,6163,970000,616499,000000,59,71,69,48,6,0,00
1200,5,Client,9131,490000,913223,000000,31,84,59,47,3,-1,00
1200,6,Malicious Server,297,300000,29790,000000,63,99,36,72,2,0,00
1200,7,Malicious Server,708,200000,70948,000000,82,79,87,21,5,0,00
1200,8,Client,2951,520000,295184,000000,2,09,84,56,2,-1,00
1200,9,Malicious Server,592,300000,59342,000000,17,45,32,57,4,0,00
1200,10,Malicious Server,1159,570000,116039,000000,58,65,17,65,4,0,00
1200,11,Client,14942,500000,1494324,000000,56,93,71,43,5,-1,00
1200,12,Malicious Server,310,220000,31084,000000,83,60,71,17,2,0,00
1200,13,Client,9026,370000,902771,000000,65,95,89,05,6,-1,00
1200,14,Malicious Server,408,370000,40919,000000,73,13,89,73,5,0,00
1200,15,Malicious Server,203,620000,20402,000000,7,07,58,61,2,0,00
1200,16,Benevolent Server,257,400000,25792,000000,25,02,96,63,2,1,00
1200,17,Malicious Server,1864,620000,186526,000000,34,18,24,20,3,0,00
1200,18,Client,5015,030000,501573,000000,80,14,41,99,3,-1,00
1200,19,Client,11280,010000,1128095,000000,58,98,53,60,3,-1,00
1200,20,Malicious Server,2563,850000,256427,000000,33,53,10,49,2,0,00
1200,21,Benevolent Server,431,580000,43222,000000,24,53,40,30,3,1,00
1200,22,Malicious Server,203,020000,20340,000000,63,03,71,40,4,0,00
1200,23,Benevolent Server,359,820000,36054,000000,7,42,44,98,3,1,00
1200,24,Benevolent Server,424,250000,42507,000000,69,82,96,45,4,1,00
1200,25,Malicious Server,650,390000,65169,000000,70,69,23,02,7,0,00
1200,26,Client,3347,630000,334813,000000,80,75,4,38,3,-1,00
1200,27,Malicious Server,148,500000,14880,000000,9,39,18,91,1,0,00
1200,28,Malicious Server,927,240000,92902,000000,68,84,76,39,8,0,00
1200,29,Client,1409,600000,140980,000000,6,45,76,86,2,-1,00
1200,30,Malicious Server,391,050000,39183,000000,38,96,86,06,3,0,00
1200,31,Malicious Server,4225,950000,422665,000000,33,31,29,38,3,0,00
1200,32,Malicious Server,10280,460000,1028140,000000,42,60,50,72,4,0,00
1200,33,Malicious Server,709,130000,71053,000000,79,46,28,14,6,0,00
1200,34,Benevolent Server,253,260000,25374,000000,76,10,0,17,3,1,00
1200,35,Benevolent Server,472,540000,47344,000000,88,35,38,16,4,1,00
1200,36,Client,5450,410000,545099,000000,52,98,3,37,2,-1,00
1200,37,Malicious Server,303,470000,30401,000000,88,54,52,78,2,0,00
1200,38,Client,8167,080000,816802,000000,42,47,53,80,4,-1,00
1200,39,Malicious Server,277,200000,27776,000000,36,14,99,22,3,0,00
1200,40,Malicious Server,8740,300000,874164,000000,27,49,47,94,5,0,00
1200,41,Client,12714,040000,1271506,000000,60,68,73,93,6,-1,00
1200,42,Benevolent Server,541,980000,54304,000000,65,48,19,62,6,1,00
1200,43,Benevolent Server,1024,320000,102630,000000,78,50,15,90,8,1,00
1200,44,Benevolent Server,840,010000,84115,000000,43,96,72,25,4,1,00
1200,45,Malicious Server,368,390000,36901,000000,11,61,52,04,3,0,00
1200,46,Malicious Server,407,980000,40880,000000,74,20,85,85,5,0,00
1200,47,Malicious Server,260,360000,26088,000000,72,29,1,33,3,0,00
1200,48,Benevolent Server,89,190000,8937,000000,97,05,34,30,1,1,00
1200,49,Malicious Server,3327,140000,332786,000000,41,52,11,84,3,0,00
1200,50,Malicious Server,390,190000,39097,000000,75,55,23,42,5,0,00
1201,1,Client,9281,670000,928337,000000,24,53,14,17,7,-1,00
1201,2,Malicious Server,188,100000,18864,000000,45,18,46,09,2,0,00
1201,3,Malicious Server,123,480000,12420,000000,5,79,56,04,4,0,00
1201,4,Malicious Server,327,720000,32826,000000,78,85,56,55,3,0,00
1201,5,Malicious Server,133,770000,13455,000000,4,64,54,01,4,0,00
1201,6,Client,6266,950000,626781,000000,54,20,38,35,4,-1,00
1201,7,Benevolent Server,261,480000,26220,000000,54,18,23,44,3,1,00
1201,8,Malicious Server,400,550000,40163,000000,79,64,74,01,6,0,00
1201,9,Client,6270,230000,627121,000000,78,65,82,99,5,-1,00
1201,10,Malicious Server,106,240000,10656,000000,32,55,92,31,1,0,00
1201,11,Malicious Server,191,800000,19292,000000,12,74,43,71,4,0,00
1201,12,Malicious Server,183,110000,18403,000000,15,75,29,65,5,0,00
1201,13,Malicious Server,237,490000,23873,000000,16,04,11,80,5,0,00
1201,14,Benevolent Server,312,300000,31312,000000,51,60,86,13,6,1,00
1201,15,Benevolent Server,249,900000,25054,000000,66,52,36,29,3,1,00
1201,16,Client,6941,760000,694292,000000,56,48,71,16,5,-1,00
1201,17,Malicious Server,358,090000,35911,000000,48,37,87,78,6,0,00
1201,18,Relay/Other,820,830000,82183,000000,22,17,25,77,5,-1,00
1201,19,Malicious Server,313,160000,31404,000000,60,20,38,73,4,0,00
1201,20,Malicious Server,47,880000,4816,000000,26,88,73,35,1,0,00
1201,21,Malicious Server,317,760000,31872,000000,79,44,11,72,4,0,00
1201,22,Malicious Server,159,770000,16017,000000,72,54,52,26,2,0,00
1201,23,Benevolent Server,159,950000,16077,000000,0,31,15,71,3,1,00
1201,24,Benevolent Server,708,040000,70976,000000,64,33,71,50,7,1,00
1201,25,Benevolent Server,168,260000,16916,000000,36,08,15,93,4,1,00
1201,26,Client,8596,980000,859840,000000,82,80,61,63,6,-1,00
1201,27,Benevolent Server,177,800000,17882,000000,19,45,30,05,5,1,00
1201,28,Malicious Server,196,680000,19780,000000,27,02,6,37,5,0,00
1201,29,Benevolent Server,139,020000,13944,000000,86,37,0,60,2,1,00
1201,30,Malicious Server,261,980000,26274,000000,81,11,26,11,4,0,00
1201,31,Malicious Server,425,340000,42648,000000,86,99,72,59,5,0,00
1201,32,Malicious Server,177,840000,17888,000000,12,82,68,86,4,0,00
1201,33,Client,3730,250000,373103,000000,38,72,5,18,4,-1,00
1201,34,Client,13342,890000,1334429,000000,75,00,75,29,7,-1,00
1201,35,Malicious Server,75,240000,7568,000000,8,31,61,88,3,0,00
1201,36,Malicious Server,39,900000,4002,000000,56,53,17,00,1,0,00
1201,37,Relay/Other,278,820000,27956,000000,79,71,29,87,4,-1,00
1201,38,Benevolent Server,441,340000,44246,000000,74,16,79,44,6,1,00
1201,39,Malicious Server,245,250000,24593,000000,85,20,37,11,3,0,00
1201,40,Malicious Server,125,780000,12616,000000,78,24,0,47,2,0,00
1201,41,Benevolent Server,92,820000,9310,000000,91,27,89,07,1,1,00
1201,42,Malicious Server,386,820000,38766,000000,91,34,50,16,3,0,00
1201,43,Malicious Server,309,140000,31078,000000,10,79,21,59,7,0,00
1201,44,Malicious Server,391,930000,39307,000000,57,43,83,57,7,0,00
1201,45,Benevolent Server,85,680000,8614,000000,39,83,5,65,3,1,00
1201,46,Malicious Server,194,860000,19544,000000,73,66,20,84,3,0,00
1201,47,Benevolent Server,805,640000,80756,000000,60,11,83,27,9,1,00
1201,48,Benevolent Server,302,400000,30318,000000,52,33,91,21,5,1,00
1201,49,Client,6546,740000,654798,000000,51,12,82,00,7,-1,00
1201,50,Client,5546,220000,554696,000000,1,91,29,04,3,-1,00
1202,1,Malicious Server,164,920000,16548,000000,23,21,52,43,3,0,00
1202,2,Malicious Server,41,230000,4137,000000,91,12,62,00,1,0,00
1202,3,Benevolent Server,179,210000,17963,000000,63,11,80,59,2,1,00
1202,4,Client,4619,810000,462023,000000,56,80,68,35,2,-1,00
1202,5,Malicious Server,231,970000,23273,000000,38,99,3,69,3,0,00
1202,6,Client,9398,380000,939994,000000,60,32,34,36,7,-1,00
1202,7,Benevolent Server,345,880000,34704,000000,63,25,50,58,5,1,00
1202,8,Malicious Server,217,560000,21830,000000,33,40,56,03,4,0,00
1202,9,Malicious Server,211,680000,21240,000000,76,72,43,51,3,0,00
1202,10,Malicious Server,673,630000,67575,000000,56,33,31,11,10,0,00
1202,11,Malicious Server,0,000000,0,000000,0,64,57,74,1,0,00
1202,12,Malicious Server,147,220000,14772,000000,41,09,60,97,3,0,00
1202,13,Malicious Server,549,950000,55163,000000,35,02,22,18,6,0,00
1202,14,Benevolent Server,498,920000,50042,000000,42,54,38,77,6,1,00
1202,15,Client,6842,200000,684316,000000,51,85,8,18,4,-1,00
1202,16,Benevolent Server,0,000000,0,000000,0,89,0,63,0,1,00
1202,17,Malicious Server,205,800000,20650,000000,31,94,75,91,3,0,00
1202,18,Malicious Server,637,560000,63968,000000,41,10,24,15,9,0,00
1202,19,Malicious Server,565,660000,56756,000000,57,06,46,05,8,0,00
1202,20,Benevolent Server,135,240000,13570,000000,99,17,27,65,2,1,00
1202,21,Benevolent Server,235,200000,23600,000000,80,75,21,66,3,1,00
1202,22,Malicious Server,125,580000,12600,000000,57,01,51,16,3,0,00
1202,23,Malicious Server,0,000000,0,000000,99,19,7,51,0,0,00
1202,24,Malicious Server,94,080000,9440,000000,1,59,40,20,1,0,00
1202,25,Malicious Server,358,270000,35941,000000,53,06,60,49,5,0,00
1202,26,Benevolent Server,186,040000,18666,000000,29,71,6,37,3,1,00
1202,27,Malicious Server,382,200000,38350,000000,90,34,41,03,5,0,00
1202,28,Malicious Server,3104,270000,310477,000000,81,32,82,05,3,0,00
1202,29,Malicious Server,2186,890000,218737,000000,82,60,83,64,3,0,00
1202,30,Benevolent Server,513,400000,51494,000000,51,32,19,24,8,1,00
1202,31,Malicious Server,594,110000,59595,000000,44,87,36,58,8,0,00
1202,32,Malicious Server,94,080000,9440,000000,29,91,82,62,2,0,00
1202,33,Malicious Server,105,840000,10620,000000,8,97,20,64,2,0,00
1202,34,Malicious Server,135,240000,13570,000000,21,43,86,60,2,0,00
1202,35,Benevolent Server,0,000000,0,000000,0,32,57,17,1,1,00
1202,36,Benevolent Server,270,480000,27140,000000,91,74,26,67,4,1,00
1202,37,Malicious Server,76,440000,7670,000000,68,41,15,11,1,0,00
1202,38,Malicious Server,123,480000,12390,000000,94,11,54,76,2,0,00
1202,39,Benevolent Server,229,620000,23040,000000,20,58,27,27,3,1,00
1202,40,Malicious Server,88,200000,8850,000000,23,56,48,87,2,0,00
1202,41,Malicious Server,188,160000,18880,000000,9,52,25,69,3,0,00
1202,42,Relay/Other,12750,160000,1275206,000000,49,86,26,68,10,-1,00
1202,43,Malicious Server,526,980000,52866,000000,52,23,24,12,9,0,00
1202,44,Malicious Server,3036,720000,303730,000000,71,78,78,88,3,0,00
1202,45,Client,19938,340000,1994050,000000,54,67,33,96,10,-1,00
1202,46,Malicious Server,129,900000,13034,000000,23,03,6,83,2,0,00
1202,47,Client,4851,600000,485208,000000,92,34,90,17,2,-1,00
1202,48,Malicious Server,258,720000,25960,000000,82,75,37,23,4,0,00
1202,49,Benevolent Server,555,560000,55720,000000,50,72,17,51,8,1,00
1202,50,Malicious Server,235,200000,23600,000000,35,66,62,20,4,0,00
1203,1,Malicious Server,456,560000,45772,000000,55,11,26,80,5,0,00
1203,2,Relay/Other,195,500000,19600,000000,94,88,16,77,2,-1,00
1203,3,Benevolent Server,398,400000,39920,000000,72,34,67,12,4,1,00
1203,4,Malicious Server,30,000000,3050,000000,16,76,19,67,2,0,00
1203,5,Relay/Other,4704,030000,470469,000000,69,18,28,45,3,-1,00
1203,6,Malicious Server,268,040000,26872,000000,2,74,51,76,3,0,00
1203,7,Client,10318,580000,1031918,000000,78,78,95,28,3,-1,00
1203,8,Malicious Server,492,890000,49399,000000,43,91,57,70,4,0,00
1203,9,Malicious Server,393,100000,39410,000000,93,53,58,05,5,0,00
1203,10,Malicious Server,172,040000,17248,000000,99,90,42,86,2,0,00
1203,11,Benevolent Server,261,020000,26168,000000,0,10,53,58,3,1,00
1203,12,Relay/Other,289,340000,29008,000000,93,01,41,67,3,-1,00
1203,13,Benevolent Server,503,940000,50518,000000,58,63,52,17,5,1,00
1203,14,Client,11097,330000,1109807,000000,18,87,85,24,3,-1,00
1203,15,Benevolent Server,510,070000,51129,000000,53,15,39,21,5,1,00
1203,16,Client,8235,990000,823697,000000,25,25,72,98,5,-1,00
1203,17,Benevolent Server,8,400000,854,000000,8,24,34,69,1,1,00
1203,18,Benevolent Server,21,600000,2196,000000,14,43,31,04,2,1,00
1203,19,Malicious Server,290,510000,29125,000000,88,73,62,16,5,0,00
1203,20,Benevolent Server,148,830000,14907,000000,57,78,91,27,1,1,00
1203,21,Client,12412,580000,1241420,000000,63,14,71,45,7,-1,00
1203,22,Malicious Server,1956,310000,195757,000000,18,16,72,69,6,0,00
1203,23,Client,2768,500000,276870,000000,73,66,18,70,1,-1,00
1203,24,Benevolent Server,348,440000,34930,000000,49,41,73,05,4,1,00
1203,25,Client,2933,940000,293430,000000,83,86,95,05,2,-1,00
1203,26,Malicious Server,644,450000,64541,000000,32,12,69,38,4,0,00
1203,27,Malicious Server,306,290000,30707,000000,88,92,60,63,5,0,00
1203,28,Relay/Other,521,440000,52252,000000,90,87,77,43,4,-1,00
1203,29,Client,3568,080000,356832,000000,2,74,0,69,1,-1,00
1203,30,Malicious Server,777,180000,77896,000000,75,92,62,74,7,0,00
1203,31,Malicious Server,433,110000,43405,000000,80,20,82,47,4,0,00
1203,32,Benevolent Server,54,740000,5488,000000,73,80,1,64,1,1,00
1203,33,Benevolent Server,53,700000,5422,000000,3,53,13,07,2,1,00
1203,34,Benevolent Server,219,130000,21963,000000,59,77,29,73,3,1,00
1203,35,Malicious Server,447,590000,44821,000000,20,28,67,50,4,0,00
1203,36,Malicious Server,164,220000,16464,000000,81,55,1,50,2,0,00
1203,37,Malicious Server,109,760000,11004,000000,52,93,12,13,1,0,00
1203,38,Malicious Server,896,570000,89813,000000,14,06,61,71,6,0,00
1203,39,Benevolent Server,629,120000,63064,000000,60,89,67,94,7,1,00
1203,40,Malicious Server,317,540000,31834,000000,90,75,64,87,5,0,00
1203,41,Malicious Server,496,720000,49788,000000,1,76,67,78,4,0,00
1203,42,Benevolent Server,511,880000,51270,000000,7,15,82,65,3,1,00
1203,43,Benevolent Server,195,500000,19600,000000,89,70,26,44,2,1,00
1203,44,Client,5615,990000,561661,000000,46,74,49,16,3,-1,00
1203,45,Malicious Server,0,000000,0,000000,23,83,3,25,0,0,00
1203,46,Benevolent Server,205,100000,20556,000000,52,04,73,25,3,1,00
1203,47,Relay/Other,12668,860000,1266988,000000,69,38,85,63,4,-1,00
1203,48,Benevolent Server,467,160000,46830,000000,61,44,58,05,5,1,00
1203,49,Malicious Server,226,780000,22736,000000,96,19,1,04,2,0,00
1203,50,Malicious Server,204,880000,20540,000000,42,74,30,82,2,0,00
1204,1,Malicious Server,223,420000,22458,000000,81,25,58,18,4,0,00
1204,2,Benevolent Server,188,240000,18928,000000,58,95,67,89,5,1,00
1204,3,Malicious Server,12,950000,1305,000000,10,22,84,73,2,0,00
1204,4,Benevolent Server,220,080000,22112,000000,97,19,53,59,4,1,00
1204,5,Malicious Server,2,210000,247,000000,16,35,33,82,2,0,00
1204,6,Malicious Server,115,840000,11648,000000,37,96,46,92,4,0,00
1204,7,Malicious Server,5,800000,638,000000,53,23,90,89,3,0,00
1204,8,Benevolent Server,268,620000,27010,000000,61,16,43,50,6,1,00
1204,9,Malicious Server,1626,750000,162709,000000,51,37,1,89,2,0,00
1204,10,Malicious Server,293,650000,29523,000000,64,83,30,64,8,0,00
1204,11,Client,2393,280000,239344,000000,39,00,15,51,1,-1,00
1204,12,Malicious Server,166,520000,16744,000000,58,81,65,30,5,0,00
1204,13,Benevolent Server,45,410000,4593,000000,8,76,79,11,3,1,00
1204,14,Malicious Server,9,800000,1078,000000,40,83,96,62,4,0,00
1204,15,Benevolent Server,306,360000,30754,000000,78,27,14,01,4,1,00
1204,16,Benevolent Server,191,860000,19292,000000,68,86,70,82,5,1,00
1204,17,Malicious Server,362,940000,36494,000000,80,33,28,77,8,0,00
1204,18,Malicious Server,7,200000,792,000000,57,64,98,04,3,0,00
1204,19,Malicious Server,3,200000,352,000000,36,50,95,59,2,0,00
1204,20,Benevolent Server,104,980000,10556,000000,32,02,45,44,3,1,00
1204,21,Benevolent Server,235,300000,23660,000000,46,86,55,60,6,1,00
1204,22,Benevolent Server,296,000000,29750,000000,67,81,31,43,8,1,00
1204,23,Client,13753,860000,1375442,000000,45,13,10,18,3,-1,00
1204,24,Benevolent Server,246,160000,24752,000000,56,79,51,47,6,1,00
1204,25,Malicious Server,253,680000,25504,000000,73,84,27,90,7,0,00
1204,26,Benevolent Server,1,870000,209,000000,14,14,32,68,2,1,00
1204,27,Client,1477,100000,147720,000000,9,61,84,08,2,-1,00
1204,28,Malicious Server,217,760000,21896,000000,51,01,29,43,4,0,00
1204,29,Malicious Server,277,110000,27863,000000,71,93,39,43,7,0,00
1204,30,Malicious Server,18,400000,1872,000000,14,12,63,17,1,0,00
1204,31,Malicious Server,170,140000,17108,000000,56,39,60,29,5,0,00
1204,32,Malicious Server,0,000000,0,000000,98,44,83,80,0,0,00
1204,33,Malicious Server,307,700000,30940,000000,45,60,44,87,7,0,00
1204,34,Malicious Server,110,300000,11090,000000,92,56,21,47,2,0,00
1204,35,Relay/Other,153,230000,15405,000000,75,31,70,62,4,-1,00
1204,36,Malicious Server,4,000000,440,000000,60,06,85,53,2,0,00
1204,37,Client,5729,040000,572966,000000,92,59,66,39,3,-1,00
1204,38,Malicious Server,133,940000,13468,000000,38,19,54,36,4,0,00
1204,39,Malicious Server,134,180000,13492,000000,84,45,41,50,3,0,00
1204,40,Malicious Server,116,970000,11757,000000,97,28,63,53,3,0,00
1204,41,Relay/Other,3,740000,418,000000,5,97,11,88,3,-1,00
1204,42,Benevolent Server,5,270000,589,000000,13,35,7,31,3,1,00
1204,43,Malicious Server,10,710000,1197,000000,10,71,24,01,5,0,00
1204,44,Malicious Server,57,920000,5824,000000,77,86,76,37,2,0,00
1204,45,Malicious Server,7254,350000,725493,000000,55,00,7,88,3,0,00
1204,46,Malicious Server,266,400000,26786,000000,66,59,31,08,8,0,00
1204,47,Malicious Server,5,600000,616,000000,29,77,84,48,2,0,00
1204,48,Malicious Server,6503,880000,650558,000000,63,19,16,70,6,0,00
1204,49,Malicious Server,95,320000,9584,000000,96,56,38,71,2,0,00
1204,50,Benevolent Server,3,520000,396,000000,6,34,10,28,3,1,00
1205,1,Malicious Server,233,480000,23414,000000,45,27,5,79,4,0,00
1205,2,Malicious Server,236,250000,23695,000000,32,59,77,05,3,0,00
1205,3,Malicious Server,4843,420000,484412,000000,68,18,11,51,3,0,00
1205,4,Relay/Other,134,120000,13474,000000,81,12,25,52,2,-1,00
1205,5,Benevolent Server,500,600000,50202,000000,18,03,50,62,6,1,00
1205,6,Malicious Server,323,860000,32478,000000,75,19,54,04,4,0,00
1205,7,Malicious Server,271,500000,27230,000000,21,75,78,85,4,0,00
1205,8,Client,4320,700000,432116,000000,92,31,74,09,2,-1,00
1205,9,Benevolent Server,221,490000,22211,000000,40,38,13,52,4,1,00
1205,10,Client,4636,780000,463746,000000,37,45,7,84,4,-1,00
1205,11,Malicious Server,392,270000,39339,000000,52,15,92,16,4,0,00
1205,12,Malicious Server,0,000000,0,000000,98,03,18,09,0,0,00
1205,13,Malicious Server,491,940000,49328,000000,5,80,55,57,6,0,00
1205,14,Malicious Server,424,120000,42534,000000,16,00,39,30,6,0,00
1205,15,Benevolent Server,613,300000,61504,000000,63,97,73,50,7,1,00
1205,16,Malicious Server,449,270000,45053,000000,78,25,70,15,5,0,00
1205,17,Malicious Server,297,640000,29852,000000,4,50,29,75,4,0,00
1205,18,Benevolent Server,251,480000,25222,000000,39,76,64,99,3,1,00
1205,19,Malicious Server,0,000000,0,000000,86,56,92,77,0,0,00
1205,20,Benevolent Server,108,320000,10864,000000,62,05,44,90,1,1,00
1205,21,Benevolent Server,244,380000,24510,000000,21,46,72,91,4,1,00
1205,22,Malicious Server,251,990000,25271,000000,81,08,47,36,3,0,00
1205,23,Malicious Server,725,080000,72694,000000,50,16,76,99,7,0,00
1205,24,Benevolent Server,81,000000,8124,000000,6,78,98,20,1,1,00
1205,25,Malicious Server,742,270000,74315,000000,77,31,10,11,4,0,00
1205,26,Client,9242,860000,924428,000000,4,23,55,76,6,-1,00
1205,27,Malicious Server,518,960000,52048,000000,30,74,46,37,5,0,00
1205,28,Malicious Server,395,630000,39677,000000,58,95,69,29,5,0,00
1205,29,Benevolent Server,375,760000,37668,000000,66,02,99,79,3,1,00
1205,30,Malicious Server,402,220000,40338,000000,40,47,18,11,5,0,00
1205,31,Malicious Server,489,070000,49041,000000,15,58,67,98,6,0,00
1205,32,Benevolent Server,182,510000,18305,000000,93,19,52,75,2,1,00
1205,33,Benevolent Server,186,400000,18686,000000,16,28,14,39,2,1,00
1205,34,Client,8713,000000,871436,000000,62,55,83,50,6,-1,00
1205,35,Benevolent Server,306,820000,30764,000000,47,37,3,43,4,1,00
1205,36,Client,5189,070000,518967,000000,7,39,21,79,3,-1,00
1205,37,Malicious Server,412,510000,41373,000000,20,39,33,20,5,0,00
1205,38,Benevolent Server,168,750000,16925,000000,17,26,92,09,2,1,00
1205,39,Benevolent Server,292,520000,29338,000000,48,31,67,19,4,1,00
1205,40,Malicious Server,438,460000,43970,000000,11,86,63,30,6,0,00
1205,41,Benevolent Server,209,550000,21017,000000,40,26,33,21,2,1,00
1205,42,Malicious Server,483,560000,48498,000000,63,89,84,62,6,0,00
